Unnamed: 0,tweet_id,user_id,created_at,tweet,username,name,location,tweet_type,replied_to_id
121,1505870844886753280,20678384,2022-03-21T11:36:01.000Z,"@Hawks8920 They certainly do, Luke 😁 Due to GDPR we aren't allowed to announce who those lucky winners are, but you'll often see the winners themselves post about it on their own social media! Remember you've got to be in it, to win it! Matt",Vodafone,Vodafone,UK,replied_to,1505869668350935042
122,1505820291083218945,20678384,2022-03-21T08:15:08.000Z,"@jemmajon Hi, Jemma 👋 There was a slight issue with this reward earlier which I do apologise for, this has been fully resolved for you now. You'll now be able to proceed through the reward process and once you're at the final checkout stage it'll then be discounted accordingly 😁 Matt",Vodafone,Vodafone,UK,replied_to,1505812602923933698
123,1505491781001134080,20678384,2022-03-20T10:29:45.000Z,"@Beleza_Rach If you've been advised on a 72 hour wait, this will be from when you were given this time scale which will include weekends. If you were advised on a 3-5 working day wait, for example, then this wouldn't include weekends. Feel free to drop us a DM for further investigation. Jay https://t.co/zZC6gSR1Ak",Vodafone,Vodafone,UK,replied_to,1505489172517302279
125,1505620780893319168,280678430,2022-03-20T19:02:21.000Z,@VodafoneUK I'm so happy when we have seen your last email as we are together! 🤣🤣 Typical text language I'd say! 🤣🤣🤣,rugbypicboy,spence,wales,replied_to,1505484294088642563
0,1506111870830362626,3190923797,2022-03-22T03:33:46.000Z,So done with @bt_uk now 😒😒,AMidnightGamer,✌🏻Greemo✌🏻,"England, United Kingdom",Original_tweet,Null
1,1506104196629778432,3029672396,2022-03-22T03:03:17.000Z,@bt_uk @GeorgeFeenan Did you fix my friends wifi? I’ve been giving him 50k loans to pay for your internet plz fix 👉🥺👈,TheVictoryMan,Vic,,replied_to,1506026427052969992
2,1506048336012394497,1328844204206854148,2022-03-21T23:21:18.000Z,@TowerHamletsNow @bt_uk This is what white colonial power looks like,MalcomAdams12,Malcom Adams,,replied_to,1505922510017253377
3,1506027360444948494,1154850078319960064,2022-03-21T21:57:58.000Z,@tomallenstevens @Ruralpay @bt_uk ? Another one of your favourites too!,mays_farm,David Passmore,United Kingdom,replied_to,1506010450147872770
4,1506025600473092105,1245927739032395776,2022-03-21T21:50:58.000Z,"@bt_uk No I’m sick and tired, I’m swapping provider i can’t be asked anymore",GeorgeFeenan,George,,replied_to,1506021019206750215
5,1506023368700702730,14382665,2022-03-21T21:42:06.000Z,"@bt_uk hello there! My account was closed on the 4th and I just received a reminder to send back the devices, but still haven't received the pre-paid box",fabienb,Fabien Butazzi | fabienb.eth,Location independent,Original_tweet,Null
6,1506021573614055426,1276706349515227136,2022-03-21T21:34:58.000Z,@bt_uk What is this? This skeleton version of your BtWi-Fi login page keeps appearing when I try to buy more wifi access and when I try to click on one of the hyperlinks for one of the certain time periods it just refreshes the page and I can’t do anything. Can you help? https://t.co/YbQfy0QzkQ,CalumTait10,Calum Tait,,Original_tweet,Null
7,1506020922217537541,60698441,2022-03-21T21:32:23.000Z,"@bt_uk hi, my mum wanted to cancel her broadband and keep her phone... She called to do this, then recieved an email telling her phone and broadband would be cancelled and now she can't make or receive calls.",aliphants,Ali,Scotland,Original_tweet,Null
8,1506018117918543872,1245927739032395776,2022-03-21T21:21:14.000Z,.@bt_uk wouldn’t call this acceptable tbh https://t.co/Y6rPI7v3St,GeorgeFeenan,George,,Original_tweet,Null
9,1506013293370286080,249706649,2022-03-21T21:02:04.000Z,"@bt_uk I live in Sherborne, Dorset and I am experiencing issues with WiFi connection. Is there a wider problem? I have done the usual and nothing seems to work.",BecoBeeks,Ben Cornish,,Original_tweet,Null
10,1506012638630744066,44154082,2022-03-21T20:59:28.000Z,@bt_uk I also do need an explanation on why your own tests are showing the results “as expected” whereas you already confirmed that they are not?,ilkermutlu,Ilker Mutlu,"London, England",replied_to,1506012183775354888
12,1506009459549777920,102942520,2022-03-21T20:46:50.000Z,@bt_uk Just upgraded to a brand new package and the net is unusable tonight. Massive ms and super long loading times.,JoshSimmo91,Josh,Preston,Original_tweet,Null
13,1506007909737586688,44154082,2022-03-21T20:40:40.000Z,"Dear @bt_uk,

Please explain this. Where the current setup was working up to 50-60 mb for more than a year.

How’s that “as expected”? https://t.co/LXOWldsRKb",ilkermutlu,Ilker Mutlu,"London, England",Original_tweet,Null
14,1506000759535673346,84887854,2022-03-21T20:12:15.000Z,@bt_uk All done now thank you !!,1ittlesanctuary,Helen ~ TLS,"England, United Kingdom",replied_to,1505870155171119104
15,1505997772901818371,3962445327,2022-03-21T20:00:23.000Z,@bt_uk It’s not letting me private message you. I’m entering your Twitter address as BT@bt_uk but it’s not finding you,Cathrynmaginni1,Cathryn maginnis,,replied_to,1505989392627810316
16,1505997590583824389,44154082,2022-03-21T19:59:40.000Z,"Dear @bt_uk,

This is getting worse by the day.

My Internet speed is 18Mbps. How FAST is your Internet? https://t.co/AZh50Cyx9u",ilkermutlu,Ilker Mutlu,"London, England",Original_tweet,Null
17,1505996096769867791,21251449,2022-03-21T19:53:44.000Z,@martfin @bt_uk Fiber?,pheauteau,Gavin Wrigley,"Buntingford, East",replied_to,1505995244889812997
19,1505991954911436809,3568027041,2022-03-21T19:37:16.000Z,Still waiting for a call back for an update on my complaint @bt_uk - Person managing the case tried to call last week but left no message and hasn’t tried to call back since -  What kinda ship you running there these days for goodness sake,TheTurkishPride,ᵀᵘʳᵏⁱˢʰᴾʳⁱᵈᵉ ,,Original_tweet,Null
20,1505990871745024004,358690136,2022-03-21T19:32:58.000Z,@BBCWatchdog Provide @bt_uk my bank account details so they can transfer me money they owe me into my bank account. Instead they set up a direct debit without my permission and don’t transfer any money and instead decide to send a cheque. Surely illegal if I don’t authorise it?,stevecooke__,Steve,"Chelmsford, East",Original_tweet,Null
22,1505990147673837569,1094316509273473024,2022-03-21T19:30:05.000Z,"@bt_uk Fair enough Aideen. I appreciate the will on your part but I’ll leave it. With my job (NHS) I can’t run the risk of not having full service connection. All the best, Charlie",CharlieKChats,Charlie,,replied_to,1505989078172454916
23,1505988788840972293,3962445327,2022-03-21T19:24:41.000Z,@bt_uk How do I personal@message on Twitter,Cathrynmaginni1,Cathryn maginnis,,replied_to,1505988534540242944
24,1505987827401736201,1094316509273473024,2022-03-21T19:20:52.000Z,@bt_uk Ok Aideen - but I cancelled the order earlier. However will send you the details and prepared to see if you can get me connected. One last attempt.,CharlieKChats,Charlie,,replied_to,1505982529832116232
25,1505987701962678272,3962445327,2022-03-21T19:20:22.000Z,"@bt_uk I did and still not even getting 1… we used to get 4, not great but now not even getting what we are paying for… shocking service for 2022!!! Pls help",Cathrynmaginni1,Cathryn maginnis,,replied_to,1505937097244483592
26,1505986063919198214,214607496,2022-03-21T19:13:52.000Z,"@bt_uk Do you have people cold calling about supposed Internet issues in the S12 area. There is a man knocking on doors with an EE branded hi-vis vest on, but couldn't give me any details when I asked about the issues.",SheffGinge,Nick,"Sheffield, England",Original_tweet,Null
27,1505981909599461376,1042874246454640641,2022-03-21T18:57:21.000Z,@zylonggs @bt_uk That’s fucked tbh,Nexusrr,nevoxgg,,replied_to,1505981664471699463
29,1505980961053241345,15851277,2022-03-21T18:53:35.000Z,"@bt_uk Hi BT
So I did as previously advised by BT and reset box, keeping recordings, and yet again I awake to the reset screen and messages telling me my scheduled recordings failed to record. 
If I have to act as a part-time BT TV engineer every few days do I get a discount? 😉",cortina,John Nevill,UK,replied_to,1500463450228772867
30,1505980889456652302,1051857997264109569,2022-03-21T18:53:18.000Z,"Be sure to join @LisaDreher as she moderates ""Mobile Connectivity Services on Land"" with panelists Sulaiman Al Ali, @ThurayaTelecom; David Kagan, @Globalstar; Neil McRae, @bt_uk; Ignacio Sanchis, @Hispasat; Sara Spangelo, Senior Director, @SpaceX; Jay Yass, @omnispace at #satshow https://t.co/deURgWj8Vf",GuideForce,GuideForce,"Seattle, WA",Original_tweet,Null
31,1505973250588823561,1255577683855118337,2022-03-21T18:22:57.000Z,@bt_uk A hard search though?,gar_wills,GdogHH_88,,replied_to,1505972838012014596
32,1505973028953460737,1255577683855118337,2022-03-21T18:22:04.000Z,@bt_uk A hard search though??,gar_wills,GdogHH_88,,replied_to,1505971937285136386
33,1505972457278083073,1255577683855118337,2022-03-21T18:19:48.000Z,"@bt_uk Ok, basically asked why companies such as yours do a hard search on your credit report. Customers are neither applying for a massive amount of money off you etc. Hard searches can have damaging effects on credit files just for the sake of broadband",gar_wills,GdogHH_88,,replied_to,1505971937285136386
34,1505969122840035332,1255577683855118337,2022-03-21T18:06:33.000Z,@bt_uk Scroll up,gar_wills,GdogHH_88,,replied_to,1505969000672550932
35,1505964384547270656,477884733,2022-03-21T17:47:43.000Z,Shout out to .@bt_uk for just forgetting to send an engineer out...,dia797,Dom,,Original_tweet,Null
36,1505963585234776065,800993673517350913,2022-03-21T17:44:32.000Z,What in the world...is going on @bt_uk . So my internet will be up (maybe) 6 weeks after signing up. Thanks...makes working from home amazing.@Ofcom  they sold me a product they can't deliver. May I report to you?,pokiscot,pokiscot,"Scotland, United Kingdom",Original_tweet,Null
37,1505962196379045894,1265789563890544640,2022-03-21T17:39:01.000Z,"@bt_uk High ping , packet lose. Nothing is slow I can pm you my details if you can check on your half?",zylonggs,ZylonGGs 🇮🇪,,replied_to,1505960728204914695
38,1505962090875469830,425891119,2022-03-21T17:38:36.000Z,@bt_uk on 22nd Feb I was promised a refund of £30 to our bank account for an incorrect charge. We still haven’t received it. Why please? I have the transcripts of the message saved,RickWiggans,Rick Wiggans,,Original_tweet,Null
39,1505961881462267910,1094316509273473024,2022-03-21T17:37:46.000Z,Oh @bt_uk I’ve given you 4 chances to connect me as a customer switching from Virgin. Should’ve been connected a month ago and order was placed weeks before that. Just sharing my experience for anyone else thinking of switching; BT aren’t up to it and cheaper deals elsewhere too,CharlieKChats,Charlie,,Original_tweet,Null
40,1505956611155808264,1255577683855118337,2022-03-21T17:16:50.000Z,@bt_uk care to explain,gar_wills,GdogHH_88,,replied_to,1505956028810244109
41,1505955849466007555,705442807759151104,2022-03-21T17:13:48.000Z,Not nice to false advertise @bt_uk 😓 https://t.co/GQRaglQT7q,BNardz7,Nardz,"London, England",Original_tweet,Null
42,1505953309928177665,36661806,2022-03-21T17:03:43.000Z,"@bt_uk emailed the switching team 5 times about fees I paid and nothing back, sent my bills as asked and no responses",julieannejag,Julie Anne,Ashton-Under-lyne,Original_tweet,Null
43,1505951192081444867,1265789563890544640,2022-03-21T16:55:18.000Z,@bt_uk MY WI-FI IS SO SHIT,zylonggs,ZylonGGs 🇮🇪,,Original_tweet,Null
44,1505947281752735750,112202090,2022-03-21T16:39:45.000Z,@bt_uk Why are you so sh1t? Your job page is a joke. Why would anyone want to work for you?,EustaceHPlimsol,Eustace H Plimsoll,Twing,replied_to,1505907084973465611
45,1505945160844296197,1146433506,2022-03-21T16:31:20.000Z,"@bt_uk I was using BT chat and was cut off. It was found my BT hub was faulty so sending replacement. Two of us working from home and WiFi unreliable and slow. But said sending same router as smart hub 2 is best for mesh systems?
Could we really not have the smart hub 2?",molliedparsons,Mollie Parsons,Norfolk ,Original_tweet,Null
46,1505944753543827461,247723050,2022-03-21T16:29:43.000Z,"On hold to @SkyHelpTeam for about half an hour to try and upgrade, looks like I am going to have to leave and go to @bt_uk",antriley84,anthony riley,manchester,Original_tweet,Null
47,1505941794441338889,1150109430731685893,2022-03-21T16:17:57.000Z,@bt_uk I’ll DM again,kylrav,Kyle Raven,"Plymouth, England",replied_to,1505941624441954306
48,1505937432553873408,1150109430731685893,2022-03-21T16:00:37.000Z,@bt_uk Please call me,kylrav,Kyle Raven,"Plymouth, England",replied_to,1505937250709819394
49,1505937097244483592,118750085,2022-03-21T15:59:17.000Z,"@Cathrynmaginni1 Hi Cathryn, did you try resetting the hub and the wireless refresh? ^Ian @BT_UK Team",bt_uk,BT,United Kingdom,replied_to,1505511693568425984
50,1505935715913375746,1150109430731685893,2022-03-21T15:53:48.000Z,@bt_uk Just DMd you,kylrav,Kyle Raven,"Plymouth, England",replied_to,1505908566103887872
51,1505933029142790146,1283048153567166464,2022-03-21T15:43:07.000Z,"@bt_uk regarding the 2025 PSTN switch off, what are people who are unable to get a broadband connection on their phone line going to do?",BYTECyberSecur1,Cyber Security Dev,England,Original_tweet,Null
52,1505932361409703942,208860873,2022-03-21T15:40:28.000Z,"Please can ya help find some1 qualified to help me sort this miser am living since they Dug then it started &amp; from calls /tweets/emails/reports iv tried go no where 
Yes I know it sounds crazy but it's exactly making me feel it too please iv tried 
@virginmedia @bt_uk",Clarty81,Clarity ♒ Truth sets us 🆓,"England, United Kingdom",replied_to,1505932359757185031
53,1505926808398708745,1238324740416327680,2022-03-21T15:18:24.000Z,"So I can get a couch, washing machine and fridge freezer delivered in a few days, but @bt_uk can’t switch my broadband on for three weeks. Wow. #thisisengland",AddictedtoVeg,Addicted to Veg,Qatar ,Original_tweet,Null
54,1505926052413165571,785170890,2022-03-21T15:15:24.000Z,@bt_uk Keeping us in suspense BT :D any hints on the day?,DeanYearsley,Dean Yearsley,,replied_to,1504884215917207560
55,1505925161626873858,19685424,2022-03-21T15:11:51.000Z,@bt_uk you've sent me an email saying you're closing my complaint. You've only tried to get in touch with me once despite putting in my records you've tried on 2 previous occasions. Only warned me you were going to call by text minutes before you did. In work so couldn't answer,KarlosW,Karl Wardlaw,"Stockport, England ",Original_tweet,Null
56,1505923125715812356,135796212,2022-03-21T15:03:46.000Z,@bt_uk Hi Elaine I am free for a call now if you are able to contact me 😄,DeadmanIncLive,James Buchanan,"Chelmsford, United Kingdom",replied_to,1505904827976540160
58,1505921385482305536,1411290952816336899,2022-03-21T14:56:51.000Z,"Dear @bt_uk - your chatbot is hopeless. The option I want isn't there, and it just keeps giving me the same options. I want to talk to someone, whether on chat or not.",FalmouthSeaside,CousinJackCameHome 〓〓,"Aberfala (Falmouth), Kernow",Original_tweet,Null
59,1505917043270426627,1358422679238377473,2022-03-21T14:39:36.000Z,"@bt_uk pay something like £50 month for this internet and it’s not doing it, forever having to use my phones 4G. It’s getting cancelled mate.",GullyDred,Mr Gully,Toxteth L8,Original_tweet,Null
60,1505915234892062729,77819201,2022-03-21T14:32:25.000Z,"@lovelacegeezer @bt_uk My husband has contacted via the original comment.  We placed order on 21 Feb , had 3 appointments where BT Engineer has failed to turn up and now our order has been cancelled by BT Openreach and we’ve been told to contact Sales Dept to place order again.",integritybereal,What's going on,"London, England",replied_to,1505912095455514637
