,tweet_id,user_id,created_at,tweet,username,name,location,clean_text
150,1505491255152812037,886999419840851969,2022-03-20T10:27:40.000Z,@VodafoneUK I’m so happy when Vodafone give me treats,EK1GamingTV,EK1,"Coventry, England",happy vodafone treats
151,1505490608496033798,163038230,2022-03-20T10:25:06.000Z,@VodafoneUK I’m so happy when I have to leave work and I get a hug off my partner,ChazBrowder,Chaz Browder ValorLV50UK,United Kingdom,happy leave work hug partner
152,1505490598068994050,79251872,2022-03-20T10:25:03.000Z,"@VodafoneUK I'm so happy when we have seen the snow again.

PURE LIES! Bring on the sun 😅 #VodafoneTreats",Laura0815,Laura Cunningham,"Telford, England",happy seen snow again pure lies bring sun vodafonetreats
153,1505490449145942018,28402053,2022-03-20T10:24:28.000Z,@VodafoneUK I’m so happy when you are home with me #VodafoneTreats #InternationalDayOfHappiness,stratsislaw,Strats,"i am here, where are you?",happy home vodafonetreats internationaldayofhappiness
155,1505489785925873666,15150731,2022-03-20T10:21:50.000Z,@VodafoneUK do you guys have any roaming coverage in Kenya on a sim only plan? Going for 10 days early April and I don’t fancy paying through the nose for data 😩,Roxannabelle,Rox;;️,Pill/Bristol/Manchester,guys roaming coverage kenya sim plan going days early april fancy paying nose data
156,1505489543574732802,3306883455,2022-03-20T10:20:52.000Z,@VodafoneUK I’m so happy when you are home and I don’t want you too far. #InternationalDayOfHappines,FionaGambie,Fiona Gambie,Brighton,happy home want far internationaldayofhappines
158,1505489275709804550,1514329046,2022-03-20T10:19:48.000Z,@VodafoneUK I’m so happy when your here #vodafonetreats #InternationalDayOfHappiness 💕,missinflower,⭐️LittleOne⭐️,"London, England",happy vodafonetreats internationaldayofhappiness
159,1505489262489350151,484239007,2022-03-20T10:19:45.000Z,@VodafoneUK I’m so happy when the sun is shining ☀️,MamaCoupe,Dawn Coupe,"Wakefield, England",happy sun shining
160,1505489201424441345,1869123518,2022-03-20T10:19:30.000Z,@VodafoneUK I’m so happy when we are home in a little while 😂#InternationalDayOfHappiness  PS it was my birthday yesterday! #VodafoneTreats,lindsheartstayx,Lindsay 👩‍🦳❄️,United Kingdom,happy home little internationaldayofhappiness ps birthday yesterday vodafonetreats
161,1505489172517302279,50628631,2022-03-20T10:19:24.000Z,@VodafoneUK I raise an issue with Vodafone advantage Thursday. I was told they would get back within 72 hrs. I'm just wondering If that includes weekends? Thanks,Beleza_Rach,Rachael Santangelo,"Edinburgh, Bonnie Scotland ",raise issue vodafone advantage thursday told hrs wondering includes weekends thanks
162,1505489080032927752,3226582312,2022-03-20T10:19:01.000Z,@VodafoneUK I’m so happy when you are home and you are so happy for you too baby love. #VodafoneTreats,49nayR,Ryan,"Scotland, United Kingdom",happy home happy baby love vodafonetreats
163,1505488551961669640,58914722,2022-03-20T10:16:56.000Z,@VodafoneUK I’m so happy when you get back in touch when you’re ready for your work order and we can do a good day at the meeting 😝,MaxineTJones,Maxine Trick Jones,"Chelmsford, Essex",happy touch ready work order good day meeting
164,1505488135429541890,563148431,2022-03-20T10:15:16.000Z,@VodafoneUK I'm so happy when it is time for the kids at the end to get the ball in and get them to the office.,WelliXL,WelliXL,"Surrey, England",happy time kids end ball office
165,1505487975953670144,486992182,2022-03-20T10:14:38.000Z,"@VodafoneUK I’m so happy when I get some #VodafoneTreats 

#InternationalDayOfHappiness",randominvester,wenmoon88.nft 🦁 🎱 🎱 🚀 🌙,Mane Net,happy vodafonetreats internationaldayofhappiness
166,1505487584981659653,305628783,2022-03-20T10:13:05.000Z,@VodafoneUK Springtime walks with my gorgeous girl - her favourite pastime is waving to all the doggies 🐶 https://t.co/HvL7MRsv8P,pinkprincesskap,🏴󠁧󠁢󠁳󠁣󠁴󠁿💖 Kelly Paterson 💖🏴󠁧󠁢󠁳󠁣󠁴󠁿,"Edinburgh, Scotland",springtime walks gorgeous girl favourite pastime waving doggies
167,1505487487090806789,353894894,2022-03-20T10:12:42.000Z,"@VodafoneUK I'm so happy when you said you would be so grateful to me for the last of your time. 

Jeez, that was deep.",jonnyboyt,Jon,UK,happy said grateful time jeez deep
168,1505487186812100609,3014110775,2022-03-20T10:11:30.000Z,"@VodafoneUK I’m so happy when I get an upgrade on my mobile contact 😊📱 ❤
#InternationalDayOfHappiness #VodafoneTreats",cruisemini,Angela Linge 🍾🥂🥳🧁❤✨,"Essex, United Kingdom",happy upgrade mobile contact internationaldayofhappiness vodafonetreats
169,1505487080968888332,464942059,2022-03-20T10:11:05.000Z,@VodafoneUK I’m so happy when I get back from here looking forward to seeing your new friends,galvgates,gateboys,swansea,happy looking forward seeing new friends
170,1505487067337445382,23767944,2022-03-20T10:11:02.000Z,@VodafoneUK I’m so happy when Vodafone buys a new house 😂 #InternationalDayOfHappiness,JEMMAMC86,🦋♥️ 🅹🅴🅼🅼🅰︎ ♥️🦋,God save the Queen 🇬🇧,happy vodafone buys new house internationaldayofhappiness
171,1505486988757065732,2911534324,2022-03-20T10:10:43.000Z,"@VodafoneUK I’m so happy when you’re ready for your birthday party so we’ll get together sometime this week! 

Hahahah - sounds good @VodafoneUK ? 🎉#InternationalDayOfHappiness #vodafonetreats",owenchrisjones,Owen Jones,"Manchester, England",happy ready birthday party week hahahah sounds good internationaldayofhappiness vodafonetreats
173,1505486693905973249,392974166,2022-03-20T10:09:33.000Z,@VodafoneUK I’m so happy when Vodafone don’t spam my Twitter feed 😉,Haribo_man81,Haribo_Man,"London, England",happy vodafone spam twitter feed
176,1505486318901542914,272441487,2022-03-20T10:08:03.000Z,@VodafoneUK I’m so happy when you get back into town 😂😂😂😂 #vodafonetreats #InternationalDayOfHappiness,JosieVBell,Josie ✨,Manchester,happy town vodafonetreats internationaldayofhappiness
177,1505486312887013376,24969296,2022-03-20T10:08:02.000Z,@VodafoneUK Im so happy when you are done with your work you can ping me if you want to do it but I don’t want to think about it #vodafonetreats #InternationalDayOfHappiness,KazzyMints,💋❤️🐝 Kay Bee Bee 🐝❤️💋,"Wales, United Kingdom",im happy work ping want want think vodafonetreats internationaldayofhappiness
178,1505486295812001794,42839884,2022-03-20T10:07:58.000Z,"@VodafoneUK I’m so happy when I have a chance I can feel the love and love it 💜

#InternationalDayOfHappiness #VodafoneTreats",kaylazoe,🦋Michaela🦋(⫩),Manchester (⫩),happy chance feel love love internationaldayofhappiness vodafonetreats
179,1505486288518012930,247387642,2022-03-20T10:07:56.000Z,"@VodafoneUK I'm so happy when you are not the same as the other day!

#VodafoneTreats #InternationalDayOfHappiness",ItsMeRups,Rupa,England,happy day vodafonetreats internationaldayofhappiness
180,1505486280871845888,909715107487371265,2022-03-20T10:07:54.000Z,"@VodafoneUK I'm so happy when you get on with your hair cut 💇‍♀️ 
😂😂😂😂 

#VodafoneTreats",Sophie_TheSloth,♥🌹Sophie🌹♥,United Kingdom,happy hair cut vodafonetreats
182,1505485831414423554,987731920426594306,2022-03-20T10:06:07.000Z,"@VodafoneUK i’m so happy when you’re here 

wait whys that cute wtf",inlvewithapathy,riv cant drive,18 • he/him 🏳️‍⚧️• multi,happy wait whys cute wtf
185,1505485591575769091,54745332,2022-03-20T10:05:10.000Z,"@VodafoneUK trying to add a data plan on my Apple Watch, went through the steps on one number, but it’s stuck on this… 😐 https://t.co/BvJHH8nusB",DoggoneJay,Jay,"Leicester, UK",trying add data plan apple watch went steps number stuck this
186,1505485274771595266,372941426,2022-03-20T10:03:54.000Z,@VodafoneUK I’m so happy when I get you back #InternationalDayOfHappiness #VodafoneTreats,michaellennox96,Michael Lennox 🇺🇦,"Birmingham, England",happy internationaldayofhappiness vodafonetreats
187,1505485181473464330,2734446779,2022-03-20T10:03:32.000Z,"@VodafoneUK Use auto-correct to finish this sentence and we could surprise you with #VodafoneTreats

I’m so happy when I pick up the Settle down and I will be there for the game 

#InternationalDayOfHappiness",LennoxClick,The Lennox Click,Beyond the Sun ,use autocorrect finish sentence surprise vodafonetreats happy pick settle game internationaldayofhappiness
188,1505485112078655488,42745358,2022-03-20T10:03:15.000Z,@VodafoneUK I'm so happy when I get home from work 😂😂 #VodafoneTreats,uniiskillingme,Mother Hannah,"England, United Kingdom",happy home work vodafonetreats
189,1505485096685641731,43350645,2022-03-20T10:03:12.000Z,@VodafoneUK I’m so happy when … I’m not going anywhere 😂,PenguinMason,Ruth Mason,"Hitchin, England",happy going
190,1505485027076980737,20184145,2022-03-20T10:02:55.000Z,"@VodafoneUK I'm so happy when I was a brilliant prospect to work with you both in the sand. 

😳",Rusty5010,⭐⭐⭐Rusty⭐⭐⭐1️⃣9️⃣* - Still Wearing a Mask and Soci,Knowsley,happy brilliant prospect work sand
191,1505484957090816005,102377603,2022-03-20T10:02:38.000Z,@VodafoneUK I’m so happy when you are ready for a drink #InternationalDayOfHappiness,xjadeclark,Jade🐬,"Leeds, England",happy ready drink internationaldayofhappiness
192,1505484867479474180,1302656160458309635,2022-03-20T10:02:17.000Z,@VodafoneUK I'm so happy when it's my birthday!🤩👀 #vodafonetreats 3️⃣0️⃣🎂 #InternationalDayOfHappiness,ALG__92,Andrew Guerin,"Wales, United Kingdom",happy birthday vodafonetreats internationaldayofhappiness
193,1505484763364311040,197417803,2022-03-20T10:01:52.000Z,@VodafoneUK I see this happy face https://t.co/U0Bp5PiJcP,SaulPampson,Paul,Right Where I Want To Be,happy face
194,1505484498514939904,915545056974602241,2022-03-20T10:00:49.000Z,@VodafoneUK I’m so happy when you are in your new house and you have to be safe driving me lol,emanjihani,Eman,"Scotland, United Kingdom",happy new house safe driving lol
195,1505479695864848387,276801184,2022-03-20T09:41:44.000Z,"18days ago I ordered my new GalaxyS22 @VodafoneUK 
STILL NOT IN STOCK ???? https://t.co/HvyCgAlRen",Michael_JWilson,Michael'MUFC'Wilson,Wirral ,days ago ordered new galaxys stock
197,1505463573425836035,872445554,2022-03-20T08:37:40.000Z,@benwood @SamsungMobile @VodafoneUK I'm already very tempted Ben!,PedroClarke1,Peter Clarke,Northern Ireland,tempted ben
198,1505461611867389958,1606043071,2022-03-20T08:29:53.000Z,@VodafoneUK I'd be going to Dubai to invest in a timeshare i'd never use!,smitchy73,Bob Smith,"Ayrshire, Scotland",going dubai invest timeshare use
200,1505459615131131906,107783770,2022-03-20T08:21:56.000Z,@VodafoneUK is by far the worst network to get hold of ever. Absolutely pathetic. Been trying to switch my broadband to my new home for two weeks.,bnorman94,Brad,Burnley,far worst network hold ever absolutely pathetic trying switch broadband new home weeks
201,1505327049686360069,774649821248495616,2022-03-19T23:35:10.000Z,@VodafoneUK We decided to go for walk every Sunday to get some fresh air and my son asks me if we can climb up a grass bank.. so he ran ahead and shouts about steps.. then suddenly were going into a hill into some kind of underground bunker. That definitely put a spring in my step! So cool https://t.co/psQLCabojx,DaleDrawsStuff,Dale,United Kingdom,decided walk sunday fresh air son asks climb grass bank ran ahead shouts steps suddenly going hill kind underground bunker definitely spring step cool
202,1505312072955011080,825692036657459201,2022-03-19T22:35:40.000Z,"@VodafoneUK Anyway, muting you now because you seem utterly unable as a company to provide useful data, and I don't want notifications through the night. 6 hours is plenty of time to answer a simple question about a product you currently sell and you can't even do that.",sparkslabs_com,Michael «*»,"Manchester, England",anyway muting utterly unable company provide useful data want notifications night hours plenty time answer simple question product currently sell that
203,1505311521513132032,825692036657459201,2022-03-19T22:33:28.000Z,"@VodafoneUK Which means you're just worrying customers and selling them devices based on false information and a broken checker. So understandably, I'd quite like facts. You seem incapable of providing them, so there we are.",sparkslabs_com,Michael «*»,"Manchester, England",means worrying customers selling devices based false information broken checker understandably like facts incapable providing them are
204,1505311276351819776,825692036657459201,2022-03-19T22:32:30.000Z,"@VodafoneUK Oh, and as a final detail, despite several emails to the effect that it's not compatible and despite lots of messages from a ""Nirav"" stating that it's not compatible, the information on the device says ""Mobile voice network type - 4G"" which suggests you're completely wrong.",sparkslabs_com,Michael «*»,"Manchester, England",oh final detail despite emails effect compatible despite lots messages nirav stating compatible information device says mobile voice network type g suggests completely wrong
205,1505310609008693251,825692036657459201,2022-03-19T22:29:51.000Z,"@VodafoneUK Given I've been talking to your staff in one fashion or another now for 6 hours and none of you seem to have a clue, the sensible option is to give up on you, and go away and investigate better mobile phone providers. When I've done that I'll be shifting else. END.",sparkslabs_com,Michael «*»,"Manchester, England",given talking staff fashion hours clue sensible option you away investigate better mobile phone providers shifting else end
206,1505310563903193095,825692036657459201,2022-03-19T22:29:40.000Z,"@VodafoneUK You're have sent me repeated emails saying that it's not compatible with your upcoming breakage. 
Literally from today - screen cap from your website:
And yet you're still selling this device (implying from this message that it's compatible). https://t.co/KFYeQFenfY",sparkslabs_com,Michael «*»,"Manchester, England",sent repeated emails saying compatible upcoming breakage literally today screen cap website selling device implying message compatible
